Good night! I shall miss you til morning.,0
You got the harbor. I got the boat. What say we tie up for the night?,0
"Inside you, I shall plant a tree. Metaphorically speaking, of course.",0
"Hey girl, are you a toaster? Because I want to shove French bread into you.",0
"I have been dreaming about you all night, and my morning seeing you is as good as can be.",1
(like the other one) Wanna pray with me? *holds hands* Lets start with a rosary…,0
"You so hot, you turn my dingy into a full sized yacht.",0
I plan to ask a girl out. Here is a picture of her.,0
You got dimes? Because I would like to wrap you in my sheets.,1
"So, my parents are home, you wanna come over?",1
This atheist would love to be in YOUR foxhole…,1
"Let's get some trampolines, because I want to spring into love with you.",0
Did the sun come out or did you just smile at me?,0
Are you an artist? Because you’re really good at drawing me in.,1
"Well, here I am. What are your other two wishes?",0
Are you zero APR laon? Because your term says that you will have higher interest for me soon.,0
"I am a package delivery man, give me your number so I could schedule you for a pick up.",0
"If my wallet look like a bible, it's only because the Word of God is ore valuable to me than gold.",1
"Girl, by the time I am done, your pussy will never want to get off of my tree trunk.",1
"If you are amazed at all my trampoline jumping tricks, just wait and see the tricks I can do in bed.",0
The manager told me to take the trash out. So are we going or what?,0
"Damn girl, are you a mechanical pencil? Because you’re finer than .7mm lead.",0
I think it's cute when we're in the car and you turn down the music when a swear word is coming up.,0
"Hey...let's be like Joseph Smith, and score some ladies by creating our own religion.",0
Can I have a band aid? Because you should patch me up after you stole my heart.,0
Are you looking for a gourd time?,0
I've got something you can catch.,0
Are you a pencil sharpener? Because I wanna put my tip inside you hole.,1
My bed is always open for you. No pajamas required.,0
"Nice pumpkins! And I like your boobs, too.",0
7 plagues is nothing compare to what I'd go through for you.,0
I don't work at the post office... but I'll inspect your package.,0
I really like that shirt on you. But I think it would look better in the morning on my living room floor.,1
"Damn baby, Are you a phone? Because I want to hold you in my hands all day and ignore the rest of the world while I stare at you alone in my bedroom.",0
Dang Girl! I like the way your spikes match your shoes.,1
"I know Paul says that it's better to stay single, but ever since I met you I knew that would be impossible for me.",0
"If I received inspiration my whole life, like I did just now seeing you, I would be so inspired as to be the greatest prophet ever.",0
Would you like to see my collection of bukharts?,0
"Girl, nice delivery. I want to inspect your package before receiving.",0
Do you have a Band-Aid? Because I scraped my knee falling for you.,0
Are you a pastafarian? Because you have just been touched with noodly appendage.,0
Are you a football player? Because I’d like you touchdown there!,0
Stop lighting me up. I'm gonna explode!,0
"So, what would you say to some paschal breakfast tomorrow? (daily mass)",0
If I had a bead for every time I thought of you I would have a joyful mystery.,0
"Roses are red, and very famous. Coffee and movie is old style, lets try some Netflix and Chill.",0
"Yeah, I predicted David over Goliath.38. (circle the person while looking at them) Where are the wings? You are an angel right?",0
My life had been incomplete all this time. You are the missing sock that I have been looking for.,0
"If I were a squirrel, and you were a tree. I’d put my nuts in you.",0
It’s the motion of the ocean not the size of the wave.,1
"Roses are red, violets are blue, it would be a shame if I couldn't date you!",0
How would you like to join my Purpose Driven Life?,0
I'd fast for a lifetime just to have one iftar with you.,0
The Gianna to my Pietro?,0
"How do you like your eggs in the morning? Scrambled, over-easy, or fertilized?",0
Are you a adjustable loan? Because I sense my interest rising.,0
We can be one with everything starting with you and me becoming one.,1
Guess what I am wearing tonight. I guess nothing if you come over.,0
"Babe, I would be your morning alarm.",1
"Are you a Crayon? Because, I am a pencil and I draw my world but i need you to color it.",0
If I had I a vocation to the priesthood and I met you… I'd still go to the seminary.,1
"Girl, would you grant my wish tonight? I have just made my wishes upon your starry eyes.",0
"Girl, you are not the girl to drop your standards. And that is why I am the only guy here for you tonight.",1
"Hey girl, are a sock? Because I want to wear you and we can go places.",0
Bone up.,0
"I know I'm a Buddhist, but GOD DAMN you're gorgeous!",0
Hey are you a toaster? Because a bath with you would send me straight to Heaven.,0
I would like to study the theology of your body.,0
King Solomon may have been wise…but I'm more of a one-wife guy myself.,0
"Kiss me if I’m wrong, but isn’t your name Richard?",0
"Naturally, I'd select you over anyone else.",0
Needles to say you are mine.,0
The Holy Spirit compels me. I can't help but draw near to you.,0
Roses are red. Violets are blue. You're so halal. Can I nikkah you?,0
"We are not socks, but I can still cum in you and rub all over your feet.",0
"Hey, is it just me or are we destined to be married?",0
I can show you how to row the boat.,1
"You look familiar comeback: So, you have seen me stalking you.",0
Did you have lucky charms for breakfast? Because you're looking magically delicious.,0
You got socks? Because you are my sole mate.,0
How many times do I have to walk around you to make you fall for me?,0
You look familiar comeback: Like your dead girlfriend?,0
Hey wanna see my seer stones?,0
You can climb my mast anytime!,0
"I didn’t trip over my thobe, I fell for you.",1
"Hey baby, I'll have you cummingtonite if you stick your dickite into my borehole.",0
"If you want to please me, just get on a boat.",0
I am the missing sock that you have been looking for. Now we could explore the world together.,0
Meeting you is like how I feel when I first bought my house key!,0
Do you like role playing? Because I want to hit on you until your loot drops.,0
Do you bounce in bed as good as you jump on these trampolines?,0
Are you a traditionalist? Because your form is extraordinary.,0
Think of me as the Anti-Jesus. You won't be able to walk after I've finished with you.,0
Are you a skeleton? Because I wanna bone you.,0
"Hey baby, there is no need for condoms. I don't believe in STDs.",1
"(At mass) Same time, same place next Sunday?",0
It must be Laylatul Qadr. Because that's the night that angels come down from Heaven.,0
"I'm no Joseph, but I'm having trouble interpreting the dreams I've been having about you.",1
Alphabet pick up line comeback. I would put B Y E together.,0
Do you know how I can volunteer with the Sunday School? I really love kids.,1
I thought I knew every alphabet letters. But tonight. I realized that I never knew U.,1
"Babe, here's my number. I could deliver my package to your bed any night.",0
If I had a dime every time I saw a girl as pretty as you I would only have ten cents. Because no one is as pretty as you.,0
"Roses are red, Violets are blue, You can be my Cinderella, I'll even give you a shoe.",0
"Hey baby, take off those shoes and skirt and get comfortable.",0
"If you were a cactus, I’d prick you!",1
Roses aren't the only thing that will prick you tonight.,1
"Babe, you are a skeleton to me. Because I love every bone in your body.",0
We make a prickly pair.,0
Roses are red violets are blue I can’t rhyme but can I date you?,1
Hey girl. Bathsheba had nothing on you.,0
"There must be a light switch on my forehead because every time I see you, you turn me on!",0
I know every letter in the alphabet. And I just wish that I know u better.,0
Do you like drum and bass? Cause you got me wanting 174 bangs per minutes.,0
Are you a locksmith? Because you've got the key to my heart.,0
"Is that a Wi-Fi enabled device in your pocket, or are you just glad to see me?",0
"“I guess when you’re young, you just believe there’ll be many people… you’ll connect with. Later in life, you realize it only happens a few times.” — Before Sunset",1
What say we go into a dark room and see what develops after our date?,0
Is your cat stuck in a tree? Because I’m here to save that pussy.,0
"My favorite commandment is the one about ""loving one another.""",0
Are you a toaster? Because my mind's toasted about you.,1
"Baby, somebody better call God, cause he's missing an angel!",0
Alphabet pick up line come back. ABCDenied.,0
"If I had a garden, I'd put your tulips next to my tulips.",0
Is that a mirror in your pocket because I see myself in your pants.,0
How can I plan our wedding without your number?,0
Are you a bonehead? Because I want to put my boner into your head.,0
What's a nice girl like you doing in a confession line like this?,0
I'm pretty much considered an elder in the congregation these days.,0
Did it hurt when you fell from heaven? Because I am your perfect down to earth type of guy.,0
"Your credit score is so fine, you can borrow my d*ck any time.",0
The Crystalina to my Jason?,0
Did your license get suspended for driving all these girls crazy?,0
"If I got a dollar for every time I saw an angel, you would have to pull out your wallet.",0
"Are those real boobs, or are you wearing Nephi's breast plate?",0
You’re so beautiful that you made me forget my pickup line.,0
"All the alphabets of ABCs suit you, girl. You are amazing from A, brilliant from B, and cute from C, and I will give you a D because you deserve it.",1
"Roses are red, pickles are green, I like your legs and what’s in between!",0
"The tree of life just called, it wants your sweetness behind.",1
I hope your morning is as bright as your smile.,0
"Hey, I just met you, and this is crazy, but here's a ring, let's get married maybe?",0
Are you my morning coffee? Because you fill me with energy.,0
Does your face hurt? Because your smile is forever engrained in my mind.,0
"Girl, are you shoelaces? Because damn you are tight.",0
Like a good banging? Because I’m the best drummer around.,0
I just woke up and you’re already on my mind.,0
Do you work for UPS? Because you’ve been staring at my package all night.,0
"I may not be a genie, but I can make your dreams come true.",0
"I can sing my ABC's to you, until you sing omg back to me.",0
“I knew you before I met you. I’ve known you my whole life.” — Nayyirah Waheed,0
Want to practice some REAL gun control?,0
"Babe, I cook the best alphabet soup. Because you gonna be choking on my D.",0
Your tulips bloom for me.,0
His Iman is like his beard. It's full and perfect.,1
"Roses are red. Sunflowers are yellow. I’m good in bed, will you be my bedfellow?",0
"Babe, I can work your corner.",0
"I just want to c_ddle, but I can't because I am missing U.",0
"If I was a tree in a forest, would you hear me falling for you?",0
Can I plant my tree in your rain forest?,0
My score may not be that good but my phone number sure is!,0
Are you Netflix? Because I could watch you for hours.,0
Is that a copy of Origin of Species in your pocket or are you just happy to see me?,0
Girl are you ready to get naughty? Because did it hurt when you fell from the heavens?,0
"Babe, you inspire me to my former glory every morning.",0
"Girl, can I put some boat fuel into your tank?",0
"What's a smart, attractive person like myself doing without your mobile number?",1
"Nice boat, wanna come aboard?",0
"I’m sorry, were you talking to me? Well then, please start.",0
For you I would slay two Goliaths!,0
"Apples, Peaches, Pumpkin Pie. Soon Your Love Will Be All Mine.",0
"Many are the women of proven worth, but you have surpassed them all…",0
Is this pew taken?,0
"I feel like eating out this morning, want to come to my place?",0
"I may not go to church, but I have an organ for you.",0
"I have a bible verse tattoo, it's permanent, it's also in Latin.",0
Do you have a skeleton? Because I want to feed you my bone meal.,0
"Girl, I will prickle your fancy.",0
"Kiss me if I’m wrong, but dinosaurs still exist, right?",0
"This boat is like me, I could save you in your stormy days and darkest nights.",0
Do you garden? I will go down on your tulips.,0
Wanna hold the priesthood? (Guy holds his arms out),0
So… do you come here often?” (in mass),0
Scared you'll get hurt like you did last time? I will never hurt you.,0
You know what the temple veil and I have in common? We're both ripped.,0
"You are like a pumpkin, you're hard on the outside and soft on the inside.",0
"Why do you look so familiar, have we met before?",0
“You don’t know how hard it is being a woman looking the way I do.” — Who Framed Roger Rabbit,1
"Girl you look familiar, because I see you in my future.",0
"I know you've already said no once, but call me Joshua because I'm going to break down your walls.",0
Are you a thief? Because you stole all the stars from the sky and put them in your eyes.,0
Are you a rock? Because I want to climb you like one.,0
"Girl, asking you out is like taking off band aid. Should I peel off slowly, or rip off quickly?",1
Babe are you a pumpkin baby? Because daddy jack is here to make you mine.,0
You don't like the culture of death either? Wow! We have so much in common!,0
Unfortunately I can't perform miracles and I've only got enough bread and fish for 2 people.,0
Are you Rubix cube? Because I want to fondle & cube you all night long.,0
Can you give me your number so I can PHONE you?,0
I believe you have one of my ribs…,0
"If you texted me every time I thought of you, you'd be blowing up my phone.",0
"Girl, you a Rubik's cube? Because I want to lube you in so many layers.",0
If you flash me with your camera then I’ll flash you.,0
Hey baby you’re like the North Star. The head of my Big Dipper pointing right at you.,0
"For some reason, I was feeling a little off today. But when you came along, you definitely turned me on.",0
Do you know your alphabets? Spell Me.,0
"Hey girl, are you a snare drum because I want to carry you.",0
What's the difference between you and a Toaster? I wouldn't put my D in a toaster.,0
Are you carrying a concealed weapon or are you just happy to see me?,0
Is that the sun coming up? Or is that just you lighting up my day?,1
If I can solve a Rubik’s cube you have to come home with me.,0
"Babe, do you have any rocks. Because you rock my world.",0
How does it feel to be the only star in the sky?,0
"Girl, I don't need no wifi? Because I already got a hotspot like you.",0
"Hey girl, are you a neutron star? Because time slows down when I'm near you, and you're hot.",0
Don't leave too early...the last thing I want to say to you before we part is Good morning.,0
Are you from the sun? Because you light up my world!,0
Don't go(urd) breakin' my heart.,0
If I were a drum I’d let you bang me with your stick all night long.,0
Babe you are my shoelaces because you keep me grounded.,0
"Hey girl, are you familiar with Fordyce's sermons?",0
I’m not a hugger. But I can sure stick it in you.,0
Would you like a drink before receiving my package?,0
"Girl, you are the missing sock that I have been looking for. I am not leaving without taking you home.",0
"The guy holds out his hand to the girl and says, “Let's pray.” Then, as soon as the girl grabs his hand to pray, he says, “later.” and continues to hold the girl's hand.",0
Are you a Rubik's cube? Because I want to solve you.,1
Are you a lock? Because I got the key to pick on you any day.,0
You are the key to my heart.,0
Are you the type of person that has a lot of spare change? A dime like you could be the change I need.,0
Are you a toaster? Because you warm my stick in 30 seconds.,0
"Alphabet starts with ABC, but our love starts with U and Me.",0
"Roses are red, you're so great...Pickup lines are overrated, let me take you out on a date.",0
We are all dancing in this divine play called life.,0
If looks could kill you carry a concealed weapon under that mask.,0
Was your father an alien? Because there’s nothing else like you on Earth!,0
Are you a sheet of paper? I wanna write our life story together with my pencil.,0
Let’s save water by taking a shower together.,0
I have to wear sunglasses when I'm around you because your halo shines so bright.,0
"Jesus may not come a second time, but I sure can!",0
We have been commanded to multiply and replenish the earth.,0
Take care of this boat for it will surely take care of you during the stormy nights.,1
Guess what I’m wearing? The smile you gave me.,1
I can't think of anyone else I'd rather survive Armeggedon with.,0
You just broke a commandment by stealing my heart.,1
"I thought perfect matches were only made in heaven, but I am glad I found mine right here in front of me.",0
"You know, they say Latin lovers are the most passionate…",0
Are you public wifi? Because I am connecting to you automatically.,0
Got loans? Because I want you for life no matter the term.,0
I really like your hands. They would complement my shirt when we cuddle.,0
Here’s my number. Text me when you’re ready to date.,0
Your skeleton's missing something! Mind if I give you a bone?,0
Are you a bank loan? Because I want to take you out and get a house with you.,0
"I don’t need Twitter, I’m already following you.",0
Are you a creationist? Because you are so beautiful you must have been created by god and evolve to perfection overtime.,0
"Girl, I want to wing you tonight.",0
"If I buy you shoes, will you kick it with me?",0
Are you wifi? Because Imma get you to full bars if I move closer to you.,1
"Blue sky above my head, calm sea beneath my boat, wind blows upon me saying your name.",0
"The Catholic Church on Main is having Mass on Sunday, wanna go?",1
Do you have a band-aid? Because I hurt my leg when I fell for you.,0
"The only thing sweeter than pumpkin pie is you, baby!",1
"Girl, this cactus won't be the only prick you will have tonight.",0
"I know I'm an atheist but, GOD DAMN you're gorgeous!",0
Hey guess what I am drinking tonight. Nothing because I am already drunk on you.,0
Let's Pumpkin Spice Things Up.,1
Are you a garbage bag? Because I’d like to take you out.,1
"Babe, guess what would look good on you? Me.",0
Your hand looks heavy can I hold it for you?,1
Can I guess what your name is? If I guess wrong can I just call you mine?,1
"Good morning girl, I hope that your day was sweet as yours.",1
"Babe, no you are not sitting on my keys, you are just sitting on me.",1
"I am glad my mobile phone has GPS, because I am totally getting lost in your beautiful eyes.",1
Do you know your ABC's? Cause I wanna give you the 4th letter of the alphabet.,1
I'd love to dock my boat in your harbor.,0
You look like such a hot rod and I would love to be your driver.,0
Do you have a pencil? Cause I want to erase your past and write our future.,0
Are you a garbage bin? Because I wanna put my sack inside you.,0
"Is that a drumstick, or are you just happy to see me?",0
When you shook my hand my world was filled with peace!,0
You buddhi me.,0
"If me and you made a garden, Would you plant your tulips next to mine?",1
I’ll have what you’re having.,1
Do you need help carrying your bible? It looks heavy,1
I naturally select you.,1
Let's just enjoy having sex this moment and not thing about the past or the future. No attachments.,1
"On a boat, in a car, with your toes all curled - Oh, the places we'll go when I rock your world!",1
"You would make a great pair of socks, because you fit just right.",0
"Hey baby, are you a tree? Because I wanna hug you.",0
"Are you a cactus, because you make me feel on pins and needles.",0
"You and me, we're like loaves and fishes. We just might be a miracle together.",1
"Baby, you got a broken pencil? Mine will work just fine.",0
"How about a hug, sister?",1
"Roses are red, violets are blue, I have class, therefore I want your ass.",1
Did it hurt? When you clawed your way out of your grave?,1
Want to go back to me ship and rock the boat?,0
"Girl I am a band aid, I will cover you tonight.",1
Did you take my car key? Because you driving me crazy.,1
"Are you Saint Anthony, because you found my heart?",1
God told me to come talk to you.,0
"Roses are red, my lips are blue. My heart began to beat, when I see you.",1
Are your shoes tied? Because you are about to fall for me.,0
Will you be the Alice to my Dietrich?,1
Are you into rocks? Because I have something hard for you.,0
Do you know how I can volunteer with the Sunday School? I really love kids.,1
Are your parents loan originators? Because I want to submit my loan application to take you as my wife.,1
I'll lower my guns if you lower yours first.,0
If i were a drum. I'd let you bang me all night until the neighbors complain.,0
I bet you smiled when you saw my name pop up on your phone just now.,0
Is it hot in here or that just your Holy Fire?,0
"Our love is like Cactus, because we never give up and cactus makes perfect.",0
"Babe, my boat is going to show you the world.",1
"We should train together, I've heard it's good for bone density. And I don't just mean my skeleton.",1
"I think something's wrong with my targetted camera, cause I can't take my eyes of you.",0
Is this pew taken?,0
Mind pulling up your selfie camera real quick? Because I'd love to show you my world.,0
"Girl, would you like my special cream in your morning coffee?",0
What time do you have to be back in heaven?,0
"You might be a prick, but babe you got the cactass.",1
You are such a sucCUTElent.,0
Would you like to see how long my boat is?,1
"Babe, don't connect to public wifi! If you want security, come to my room and I can shower you with some private wifi.",0
You make me thorny.,1
"We are drums. We're too classy to blow, but really know how to bang.",0
"Girl, are you the alphabet. Because all I can think and write about is you.",0
"Girl you so sexy, I can feel you in my bones.",1
"Help, I’m trapped in your rose bush and I’m feeling all thorny.",1
Do you have a Band-Aid? ‘Cause I scraped my knees falling for you.,1
Girl i wish I was your derivative so I could lay tangent to your curves.,0
"The only thing dropping tonight is our clothes, not our standards.",0
"We're starting a Parish Directory, can I have your name and number?",0
It's obvious to me that you sprouted from the good kinda soil.,0
Do you have a skeleton? Because I want to hand you my bones.,0
"I heard that in these times it's important to take vitamins. I don't have A, B or C but I can give you the D.",0
You had me at your F2L.,0
I wanna live in your socks. So i can be with you every step of .the way,1
You know what's faster than the speed of light? My heart when I think of you.,0
Don't be a prick. Come with me.,0
Are you my keys? Because I am always looking for you.,0
I've got a loaded-gun that you can cock and pull.,0
I have been practicing my Sufjan songs. Wanna harmonize with me while we gaze at each other?,0
Are you from Tennessee? Because I need whisky approaching hot girl like you.,1
Did it hurt when you fell from heaven?,1
"Want to put the Duggars to shame and ""Multiply and Replenish the Earth""?",0
Do you have a microwave? Because we will make hot stuff in 30 seconds.,1
"Christ may be the bread of life, but you're the butter.",1
"Stand in front of a mirror and help up 11 roses, you would see 12 of the most beautiful things in the world.",1
Do you boat? Would you be interested in a little row-mance between us?,0
Can I also deposit my number into your mobile phone?,1
Is there something wrong with your wifi? Because I know a few hot spots.,1
"I don't want to walk in your shoes, but I do want to share your life.",0
Can I borrow a cuddle? I promise to give it back.,1
"Do you want to cuddle, with me in my bed?",0
This skeleton wants some flesh on my bones.,1
Are you a pair of glasses? Because you make me focus on what is important before me.,1
You wanna see my flaming sword?,0
Did you feel what I felt when we reached into the holy water font at the same time?,0
It's always morning when I see you. Because you just light up my world.,1
Do your calves hurt? Because you've been running tired through my mind all day.,0
Do you like Star Wars? Because Yoda only one for me!,0
"Babe, the sunlight isn't the only thing spreading for me this morning.",0
Lets get our macro on and get in there nice and close.,1
“You give me premature ventricular contractions. You make my heart skip a beat.” — No Strings Attached,1
"If I were a letter in the alphabet I'd be a Q, because I will always be next to you.",0
"On first dates, I always take girls to get BBQ ribs. It feels the most biblical considering they came from one.",0
It is a man's own mind that lures him to evil ways. My mind is full of you.,1
"It's all love and roses until someone gets hurt, and babe I will never hurt you.",1
SquashGoals.,0
"Girl, are you a drum? Because I got a stick in my hand to make love music with you.",0
"With a smile like yours, I could kiss your two lips forever.",0
"Babe, you make me into a skeleton. Because you see right through me for loving you.",1
Can I borrow your cell phone? I need to call animal control cause I just saw a fox!,1
I saw your bf and went to shake his hand but I hit a mirror.,1
"Babe, want to go for a ride on my big dinghy?",0
Are you microwave dinner? Because I will heat you up and eat you up.,1
"Babe, do you have a pumpkin? Because your beauty totally caught me off gourd.",0
"“You’re, like, the coolest person I’ve ever met and you don’t even have to try.” — Juno",1
You are the highlight of my day.,1
Are you a gun? Because I got my X to pick you up.,1
I have your gun right here baby.,0
Do you have my number because I think I am being called by you.,0
I want to wake up in the same bed as you for the rest of my life.,0
"You must be my missing glasses, you help me see this world in a better and beautiful way.",0
Do you like magic tricks? Give me your phone to see my number appear on it!,1
"Girl, I will be your pajamas tonight. Because no matter what, I will be there for you at the end of the day.",0
I totally predicted David over Goliath.,0
Good morning sexy! Can’t wait to set my eyes on you again tonight.,0
You're looking a knight in shining armor. I just so happen to be wearing the armor of God.,0
Are u a pencil? Because you should definitely let me sharpen ya.,0
"Girl, I'm hollow inside until I met you.",0
Got a boat? The waves won't be the only thing rocking you tonight.,1
Hey pumpkin sweetheart – I bet I can put a smile on your face.,0
"Baby, I'm harder than anything on the Moh's Scale.",0
I can’t wait to kiss your tulips.,0
Want to bounce my pole up?,0
Got a bone to prick with you.,0
"If you start to feel off balance, just hold tight to the rod.",1
"Rose's are red, violets are blue. Poems are stupid, let me get inside you.",1
Can you call you the garbage man? Because I want you to handle my junk.,0
"If you were a tree, you must be an evergreen because you look good all year round.",0
How am I supposed to shamelessly flirt with you in the middle of the night when I don’t have your number?,0
"Hey girl, are you a cell phone. Because I just want to look at you and touch you all night long.",0
On a scale from 1 to 10 how much do you like glasses? Because if it's lower than a 7 I'll risk not being able to read a menu on a date just to impress you.,0
What are you doing for the rest of your afterlife?,0
You'll be receiving a package soon.,0
"If we were around with Noah… then you, me… pair!",0
What are you Tolkien about?,0
Are you getting shipped? Because you’re the whole package.,0
"Babe, you are prickin amazing.",1
Is that a cell phone in your pocket? Because dat ass is callin’ me!,0
My life would succ without you.,0
"Roses are red, violets are blue. There’s nothing better than a morning with you.",0
How would like me to shoot you with my gear? Landscape shots do it lying flat or portrait shots do it standing up.,0
I see crosses forming in our life the first time I met you.,0
"Babe, I know how to leverage my paddle right into your waters.",0
I can't wait to see your body of Christ. When you gonna ask me to church?,0
Are you a key? Because I accidentally locked my heart.,0
Are you a package? Because I want your tracking number tonight.,0
"Call me pop rocks, because i’m going to be busting flavors in your mouth.",0
"Babe, did you remember your key today? If not, I can give you a quickie.",0
"Love is hard, so is writing. And so will you when we’re cuddling.",1
"Roses are red, violets are blue, give me your number, so I can bloom with you.",1
Babe are you Christmas socks? Because I want to stuff my candy cane into your stockings.,1
People say the eyes are the mirror to the soul. You must have one beautiful soul.,1
How many times do I have to walk around you to make you fall for me?,1
"Roses are red, so come to my bed.",0
When I see you my main sail rise.,0
The password is Baby. That's the password to the wifi for when you stay at my place tonight.,0
Pumpkin spice and chill?,1
"Your as lovely as a rose, you must be my answer to the novena I was praying to St. Theresa the Little Flower",1
"Girl, you must be like shaytan. Because you fell out of Jannah.",0
Roses are red. Violets are fun. The minute Tinder matched us up; I knew you were the one.,1
I love you pumpkin!,0
"Girl, you made me into a skeleton? Because I just got a boner seeing you.",0
We break stick not hearts and we can bang all night.,0
"They say when two are gathered in his name in prayer, Jesus is there, want to see if Jesus will pay us a visit?",0
I just have this feeling that God put us both on the same mission trip for a reason.,0
Can I covet your ass?,0
"Girl, are you ABC? Because I want to be your XYZ and make you come to an end.",0
I can bone out 5 chickens in 10 minutes.,0
"Babe, forget about pick up lines. You could accept my package tonight.",1
I’ll give up my morning cereal to spoon you instead.,0
"I may not be Jesus, but you can still nail me.",0
Do you know that I am a toaster? Because you will like the hard and hot stuff I am about to serve you.,0
I'd like to be more than just your brother in Islam.,1
"Excuse me, Miss, could you sign for this package?",1
"Wow, you're beautiful! I see praying five times a day has paid off.",0
Here's a picture of my girlfriend. *holds up a mirror*.,0
Are you wifi? Because I love to have you around.,0
"Hey girl, are you a garbage disposal? Because I wanna stick my meat in you.",0
I am a skeleton. Bone me.,0
The top of my tree is missing a angel like you.,0
"If you show me your Urim, I'll show you my Thummim.",1
"Girl, you could inspect my gun closely any time.",0
Continue to row your boat until you come to the destination you desire.,0
"Babe, you made my day in the morning, my day is complete with you.",0
"After seeing you, the first thing I said was Mash'Allah. The next was Inshallah!",1
Do you wanna date? I bought a box full when I went to Madinah.,0
You look familiar. Did you graduate from ‘The University of Handsome Men’?,0
Are you band aid? Because you make my hurt feel better.,0
I like my women like my socks. Wet.,0
Are you a black hole because I am sucked into your beauty.,1
Can I borrow your glasses? Because I want to share my life's vision with you.,1
Your feet made me lower my gaze.,0
"Hey, I just got my flight number. I'm just missing your phone number.",1
Are you a trampoline? Because I want to bounce on you.,1
"Only 8 letters in the alphabet matter to me. U R A Q T, U N I.",1
"Looking sharp, feeling sharp.",0
"Girl, you look familiar, but I can only make sure after I take your clothes off.",0
"If I gave you my shoe, would you step into my life?",1
“I would like to be the air that inhabits you for a moment only. I would like to be that unnoticed & that necessary.” — Margaret Atwood,1
Are you a mirror? Because I can see myself inside you.,0
Did it hurt when you fell from the vending machine? Because you look like a snack.,0
"Would you mind holding my phone for a second? You know, my phone is still missing your number.",0
"Hey girl, whenever I read Proverb 31, I think about you.",0
Are you a penitential season? Because I'd give up anything for you.,0
Do I have to sign for your package?,0
Make a passing comment about your meeting being the result of Divine intervention or Divine appointment.,0
Let go of your material possession and come to bed with me.,0
Let's scan the Bible and pick out baby names.,0
Evolution perfected itself when it made you.,0
Is your wifi down? It's OK because my signal goes up for you.,1
"Here I am, the answer to your prayers.",0
"Girl, I got the skeleton key into your heart.",1
There are many ways to light up a room and you are one of them.,0
Is your name Google? Because you have everything I’ve been searching for.,0
I'm an atheist… until I orgasm.,0
Are you a skeleton for Halloween? Because I sure want to bone you.,1
Will you be my Vocation?,0
"Do you believe in the hereafter? Oh, you do? Then you know what I'm hereafter.",0
Did it hurt when you fell from that vending machine? Because you look like a snack.,0
How about dinner? I fix a great pan seared Curelom with orange juice and sprite reduction sauce.,0
"I know ""Good Morning"" in 5 different languages. Which do you want to hear tomorrow ?",1
"If the principle of reciprocity applies, I want to go out with you, will you go out with me?",1
Listen to Nike... just do it.,1
You are familiar from somewhere. We have met in our dreams.,0
I could use some spare change and you're a dime that I can use.,0
I'm not wearing any socks. And I have the panties to match.,0
Guess you won't be wearing any pajamas tonight. Because you will want to take them off.,0
Wanna bone?,0
You will love my gun. Want to shoot it with your fingers?,0
How much down payment do I need to loan you out for life?,0
You are a moment in my life story.,0
Babe I am a skeleton. I am bone to be wild.,1
"Babe, by the time I am done with your, you will forget your ABC's and only go for the O's.",0
A B wanna C my D?,0
I like your shoes. But it'll look better when you step into my life.,0
"My favorite commandment is the one about ""loving one another.""",0
Life is kind of a challenge. Want to do it with me?,0
“How do I love thee? Let me count the ways. I love thee to the depth and breadth and height My soul can reach when feeling out of sight For the ends of being and ideal grace.” — Elizabeth Barrett Browning,0
Are you a fisher? Because I think you’re a reel catch.,1
Don't worry. I always carry a filter with me if you are worried about protection.,0
Are you a prickly eater? Because you could succ on my cactus.,0
You look cold in the morning. Want to use me as a blanket?,0
My key can fit any hole.,0
"Babe, are you a mechanical pencil? The big question is will you take my lead from the front or back?",0
Guy: I love this song. Girl: there is no music playing. Guy: Your voice is like music to my soul.,0
Are you sitting on my key? Because you are unlocking my love.,1
You look like an angel. Welcome to Earth!,0
"Row row row you boat, gently down the stream. Merrily, merrily, merrily, I can make you scream.",0
"If you can't make good morning coffee, its ok cause i got you as my morning coffee.",0
I'm getting cold just thinking about Canada. Let's Cuddle!,0
"Tomatoes are red, roses are red too. We both know what I truly love is you.",0
Is this the Hogwarts Express? Because it feels like you and I are headed somewhere magical.,0
You got a lock down there? Because no worries babe I got the lowkey to get through.,0
Wanna come back to my place and try to evolve the species?,0
I will not get tired of sailing this boat until I reach you for you are my life.,0
Babe are you wifi? Because you are the one I look forward to everywhere I go.,0
Hey I'm trash so can you take me out?,0
"Like the Bible says, I guard my heart. And you just set off my security alarm.",0
Want to play dodge balls on my trampoline bed?,1
The sight of you leaves me apophatic.,0
"Wanna pray in jamaat? Shoulder to shoulder, feet to feet?",0
"Roses are red, violets are blue, you have no clue how much I love you.",0
"Hey, I may be a piece of garbage, but you can still take me out.",1
Are you an angel? Because whenever I'm around you I strongly feel the spirit.,0
Are you a toaster? Because I wanna go take a bath with you.,0
You got a light switch? Because you know how to turn me on.,1
"Hey, I like your socks. Wanna come to my place?",0
Are you a toaster? Because you are the hottest thing that I have eaten from.,0
I guess you are too hot for Tinder. Because my phone just overheated at your picture.,0
It makes me feel so good when I think about how equally yoked we are.,0
Wanna go out for some Body and Blood?,0
Are you into geology? Because your body rocks.,1
"Hey, you’re pretty and I’m cute. Together we’d be pretty cute.",0
